fuel category,year,quarter,generation (MWh),total fuel (mmbtu),elec fuel (mmbtu),all fuel CO2 (kg),elec fuel CO2 (kg),year_quarter,adjusted CO2 (kg),adjusted index (g/kWh),adjusted index (lb/MWh)
Coal,2001,1,11465084.0,124553000.0,123494000.0,11863673250.0,11762803500.0,2001 Q1,12536581503.6,1093.45744904,2410.63629214
Coal,2001,2,10077116.0,110109000.0,108959000.0,10487882250.0,10378344750.0,2001 Q2,11135139597.7,1104.99269808,2436.06690219
Coal,2001,3,10412885.0,116024000.0,114862000.0,11051286000.0,10940605500.0,2001 Q3,12022670159.5,1154.59549966,2545.42123856
Coal,2001,4,10834225.0,123591000.0,122341000.0,11772042750.0,11652980250.0,2001 Q4,11757277897.8,1085.19787043,2392.42722515
Coal,2002,1,10875860.0,118754000.0,117327000.0,11311318500.0,11175396750.0,2002 Q1,11674884069.1,1073.46766776,2366.56682034
Coal,2002,2,8991994.0,100552000.0,99332000.0,9577578000.0,9461373000.0,2002 Q2,9784910040.65,1088.1802235,2399.00212073
Coal,2002,3,10967692.0,120735000.0,119577000.0,11500008750.0,11389709250.0,2002 Q3,11656313759.5,1062.78638746,2343.0188698
Coal,2002,4,11087615.0,121105000.0,119902000.0,11535251250.0,11420665500.0,2002 Q4,11851373173.8,1068.88390099,2356.46144812
Coal,2003,1,11149068.0,123009000.0,120160000.0,11716607250.0,11445240000.0,2003 Q1,11828902972.0,1060.97684326,2339.02954866
Coal,2003,2,9381718.0,105437000.0,103021000.0,10042874250.0,9812750250.0,2003 Q2,9818702233.8,1046.57827424,2307.28646338
Coal,2003,3,10859022.0,121592000.0,118799000.0,11581638000.0,11315604750.0,2003 Q3,11470433966.3,1056.30451493,2328.72893361
Coal,2003,4,10951645.0,123275000.0,120506000.0,11741943750.0,11478196500.0,2003 Q4,11598289756.1,1059.04544533,2334.77158878
Coal,2004,1,11049725.6,121486460.0,118442760.0,11571585315.0,11281672890.0,2004 Q1,11667058954.3,1055.86865925,2327.76804617
Coal,2004,2,9568082.63,105461100.0,102518050.0,10045169775.0,9764844262.5,2004 Q2,10413554313.6,1088.36375231,2399.40672834
Coal,2004,3,11470541.82,128900970.0,125882040.0,12277817392.5,11990264310.0,2004 Q3,12221977688.7,1065.51005876,2349.02347555
Coal,2004,4,11257390.23,123669820.0,120625950.0,11779550355.0,11489621737.5,2004 Q4,11865649790.1,1054.03202231,2323.71899638
Coal,2005,1,10869411.29,118491040.0,115589820.0,11286271560.0,11009930355.0,2005 Q1,11539610849.2,1061.65923262,2340.53394423
Coal,2005,2,9558145.16,104253770.0,101269250.0,9930171592.5,9645896062.5,2005 Q2,10153680557.5,1062.30658642,2341.96110043
Coal,2005,3,11463715.18,123038620.0,120101160.0,11719428555.0,11439635490.0,2005 Q3,12124244113.3,1057.61909843,2331.62706439
Coal,2005,4,11454403.99,125498770.0,122347440.0,11953757842.5,11653593660.0,2005 Q4,12381640228.6,1080.95019517,2383.06280027
Coal,2006,1,11266930.7,123407480.0,120363880.0,11754562470.0,11464659570.0,2006 Q1,12131886762.9,1076.7694491,2373.84592749
Coal,2006,2,8776535.49,96171200.0,93302750.0,9160306800.0,8887086937.5,2006 Q2,9408688929.58,1072.02767428,2363.39221072
Coal,2006,3,11582284.08,125721510.0,122659360.0,11974973827.5,11683304040.0,2006 Q3,12183637148.8,1051.92007593,2319.06299939
Coal,2006,4,11266076.43,123029470.0,119811490.0,11718557017.5,11412044422.5,2006 Q4,11964870662.7,1062.02640618,2341.34341507
Coal,2007,1,10415928.25,115115500.0,111988120.0,10964751375.0,10666868430.0,2007 Q1,11040445119.3,1059.95786975,2336.78311965
Coal,2007,2,9773711.92,107732290.0,104651350.0,10261500622.5,9968041087.5,2007 Q2,10519028514.9,1076.25727063,2372.71677883
Coal,2007,3,11538068.82,125693590.0,122692000.0,11972314447.5,11686413000.0,2007 Q3,12301606482.1,1066.17551637,2350.49054339
Coal,2007,4,11399100.23,124281060.0,121166030.0,11837770965.0,11541064357.5,2007 Q4,12175467686.8,1068.10778405,2354.75042072
Coal,2008,1,11358234.13,124452290.0,121371300.0,11854080622.5,11560616325.0,2008 Q1,12217764182.2,1075.67462004,2371.43226735
Coal,2008,2,9572470.79,105388130.0,102311600.0,10038219382.5,9745179900.0,2008 Q2,10264832541.5,1072.32842666,2364.05524942
Coal,2008,3,11724531.74,126852010.0,123960030.0,12082653952.5,11807192857.5,2008 Q3,12429757449.0,1060.1495842,2337.20577332
Coal,2008,4,11152666.45,121610030.0,118390920.0,11583355357.5,11276735130.0,2008 Q4,11759705746.5,1054.42996966,2324.59631111
Coal,2009,1,11161956.58,121015930.0,118337840.0,11526767332.5,11271679260.0,2009 Q1,11886517497.7,1064.91343274,2347.70815383
Coal,2009,2,7960686.22,87419370.0,84871480.0,8326694992.5,8084008470.0,2009 Q2,8348069480.31,1048.66204365,2311.88034143
Coal,2009,3,11162887.04,120799640.0,117804220.0,11506165710.0,11220851955.0,2009 Q3,11603631391.9,1039.48300743,2291.64423818
Coal,2009,4,11668736.51,125965050.0,122927690.0,11998171012.5,11708862472.5,2009 Q4,12089288355.6,1036.04090685,2284.05578324
Coal,2010,1,11255424.18,121506830.0,118427700.0,11573525557.5,11280238425.0,2010 Q1,11723361137.4,1041.57435117,2296.25481458
Coal,2010,2,9139935.59,100896500.0,97827940.0,9610391625.0,9318111285.0,2010 Q2,9595937043.14,1049.89110138,2314.5899221
Coal,2010,3,11124394.95,120334660.0,117491910.0,11461876365.0,11191104427.5,2010 Q3,11834005318.9,1063.78867095,2345.22850397
Coal,2010,4,11466768.72,123105440.0,120016200.0,11725793160.0,11431543050.0,2010 Q4,12195961449.1,1063.59182319,2344.79453341
Coal,2011,1,10198259.14,114662100.0,109378430.0,10921565025.0,10418295457.5,2011 Q1,10835125144.8,1062.44850185,2342.27396719
Coal,2011,2,8687166.66,99220890.0,93725090.0,9450789772.5,8927314822.5,2011 Q2,9283413992.46,1068.63542002,2355.91364697
Coal,2011,3,10846476.84,121446720.0,116203460.0,11567800080.0,11068379565.0,2011 Q3,11563537760.9,1066.11003107,2350.34617451
Coal,2011,4,11229546.06,124624450.0,119390300.0,11870478862.5,11371926075.0,2011 Q4,12010139473.5,1069.51246376,2357.8471776
Coal,2012,1,11238995.43,124869800.0,119327930.0,11893848450.0,11365985332.5,2012 Q1,11970477545.5,1065.0842969,2348.08484095
Coal,2012,2,8611297.86,96610240.0,92016390.0,9202125360.0,8764561147.5,2012 Q2,9178913832.0,1065.91526402,2349.91679106
Coal,2012,3,11542933.89,128222510.0,123747030.0,12213194077.5,11786904607.5,2012 Q3,12099620160.4,1048.22745029,2310.92223691
Coal,2012,4,12018538.91,132671960.0,127329960.0,12637004190.0,12128178690.0,2012 Q4,12726424417.2,1058.89946461,2334.44975968
Coal,2013,1,11743160.62,130190040.0,124237380.0,12400601310.0,11833610445.0,2013 Q1,12532905505.1,1067.25147604,2352.86260409
Coal,2013,2,10439318.45,116665550.0,111034450.0,11112393637.5,10576031362.5,2013 Q2,10851592988.6,1039.4924765,2291.66511369
Coal,2013,3,12266361.67,135788250.0,130264250.0,12933830812.5,12407669812.5,2013 Q3,12867976836.8,1049.04593416,2312.72666644
Coal,2013,4,11987837.9,133675920.0,127390960.0,12732631380.0,12133988940.0,2013 Q4,12497035003.4,1042.47614187,2298.24290237
Coal,2014,1,11416617.11,126191830.0,121176450.0,12019771807.5,11542056862.5,2014 Q1,11811622056.3,1034.59912358,2280.87722785
Coal,2014,2,9528820.58,106444360.0,101733180.0,10138825290.0,9690085395.0,2014 Q2,9808609093.28,1029.36234458,2269.33222485
Coal,2014,3,11564357.13,126706000.0,121897570.0,12068746500.0,11610743542.5,2014 Q3,11952377085.5,1033.55309346,2278.57114983
Coal,2014,4,10898856.22,121679290.0,116211340.0,11589952372.5,11069130135.0,2014 Q4,11374472611.5,1043.63911055,2300.80678313
Coal,2015,1,10837001.3,121095210.0,115828330.0,11534318752.5,11032648432.5,2015 Q1,11322411975.2,1044.79197351,2303.34838481
Coal,2015,2,10216771.48,114275520.0,109375820.0,10884743280.0,10418046855.0,2015 Q2,10621577415.9,1039.62170796,2291.95001737
Coal,2015,3,11484605.12,128262830.0,123202750.0,12217034557.5,11735061937.5,2015 Q3,12246478159.1,1066.33863604,2350.85015701
Coal,2015,4,10552811.4,117917690.0,112876200.0,11231659972.5,10751458050.0,2015 Q4,11307533507.4,1071.518582,2362.26986587
Coal,2016,1,9945736.65,111767690.0,106951050.0,10645872472.5,10187087512.5,2016 Q1,10819748230.2,1087.87801356,2398.3358687
Coal,2016,2,7999369.63,87997080.0,85168880.0,8381721870.0,8112335820.0,2016 Q2,8619857652.5,1077.56711481,2375.60446131
Coal,2016,3,11562701.13,126747670.0,123136220.0,12072715567.5,11728724955.0,2016 Q3,12075421760.9,1044.34263457,2302.35777217
Coal,2016,4,10261933.04,112595050.0,109703100.0,10724678512.5,10449220275.0,2016 Q4,10744072601.6,1046.98330809,2308.17940101
Coal,2017,1,9985634.46,111207510.0,107407700.0,10592515327.5,10230583425.0,2017 Q1,10722618798.6,1073.80445795,2367.30930799
Natural Gas,2001,1,166053.0,2047000.0,1863000.0,108634290.0,98869410.0,2001 Q1,105373214.53,634.575795258,1398.98579823
Natural Gas,2001,2,121238.0,1605000.0,1400000.0,85177350.0,74298000.0,2001 Q2,79715852.7454,657.515405611,1449.55846321
Natural Gas,2001,3,148203.0,1913000.0,1697000.0,101522910.0,90059790.0,2001 Q3,98967022.4199,667.780155732,1472.18813133
Natural Gas,2001,4,156348.0,1935000.0,1622000.0,102690450.0,86079540.0,2001 Q4,86849977.549,555.491452075,1224.63645524
Natural Gas,2002,1,162769.0,1849000.0,1623000.0,98126430.0,86132610.0,2002 Q1,89982329.828,552.822280827,1218.75200031
Natural Gas,2002,2,158034.0,1818000.0,1576000.0,96481260.0,83638320.0,2002 Q2,86498380.0079,547.340319222,1206.66646776
Natural Gas,2002,3,208156.0,2321000.0,2096000.0,123175470.0,111234720.0,2002 Q3,113838445.636,546.890051865,1205.67380834
Natural Gas,2002,4,184122.0,2088000.0,1819000.0,110810160.0,96534330.0,2002 Q4,100174930.166,544.068227406,1199.45281414
Natural Gas,2003,1,113925.0,1286000.0,1173000.0,68248020.0,62251110.0,2003 Q1,64337867.9773,564.738801644,1245.0231621
Natural Gas,2003,2,49756.0,590000.0,496000.0,31311300.0,26322720.0,2003 Q2,26338686.2071,529.356986236,1167.02041185
Natural Gas,2003,3,81797.0,977000.0,867000.0,51849390.0,46011690.0,2003 Q3,46641258.9945,570.207452529,1257.07934984
Natural Gas,2003,4,34717.0,445000.0,336000.0,23616150.0,17831520.0,2003 Q4,18018086.3564,518.998944505,1144.18507305
Natural Gas,2004,1,22316.71,833390.0,200900.0,44228007.3,10661763.0,2004 Q1,11025972.7162,494.068019711,1089.22235625
Natural Gas,2004,2,24497.8,811410.0,210830.0,43061528.7,11188748.1,2004 Q2,11932052.6685,487.066294465,1073.78635278
Natural Gas,2004,3,18667.42,669000.0,164870.0,35503830.0,8749650.9,2004 Q3,8918739.01347,477.770308563,1053.29242226
Natural Gas,2004,4,21415.56,781060.0,179630.0,41450854.2,9532964.1,2004 Q4,9844955.39158,459.710387755,1013.47752084
Natural Gas,2005,1,25486.16,1108430.0,294990.0,58824380.1,15655119.3,2005 Q1,16408276.7733,643.81125965,1419.34630303
Natural Gas,2005,2,74578.36,1696820.0,1084810.0,90050237.4,57570866.7,2005 Q2,60601543.5062,812.588846231,1791.4333704
Natural Gas,2005,3,146969.75,2795000.0,2195100.0,148330650.0,116493957.0,2005 Q3,123465574.897,840.074742574,1852.02877748
Natural Gas,2005,4,77947.11,1772250.0,1140330.0,94053307.5,60517313.1,2005 Q4,64298071.5018,824.893591331,1818.56041145
